key,pixelCount,lowConfidence,occurrenceMean,occurrenceMedian,pctEverWater,pctNeverWater,pctPermanent,pctSeasonal,pctSeasonalToPermanent,pctPermanentToSeasonal,pctLostPermanent,pctLostSeasonal,pctNewPermanent,pctNewSeasonal,pctEphemeral,seasonalityMeanMonths,recurrenceMean,changeMean,firstYearWithWater,lastYearWithWater,source
balagere-kunte2,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
balagere-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
balchakuppe-lake,24,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
balchakuppe-lake-1,3,True,8.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,1.7,76.0,90.0,1999,2021,jrc-gsw-1-5
balekere,28,False,0.0,0.0,3.6,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,100.0,100.0,,,jrc-gsw-1-5
balligere-lake,31,False,1.0,0.0,19.4,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,40.7,-55.8,1993,2009,jrc-gsw-1-5
bammasandra-kunte-1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banahalli-kere-w,161,False,4.6,4.0,72.7,27.3,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.6,0.0,58.2,-82.6,1988,2012,jrc-gsw-1-5
banahallli-kere,106,False,1.1,0.0,21.7,78.3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.8,0.0,35.9,-46.0,1988,2021,jrc-gsw-1-5
banasavadi-kere-1,105,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte-4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte-5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte-6,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte-7,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banasavadi-kunte8,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banaswadi-kere2,254,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
banavati-lake,238,False,7.8,8.0,67.2,32.8,0.0,49.6,0.0,0.0,0.0,6.3,0.0,9.2,0.8,1.7,54.3,-16.1,1988,2021,jrc-gsw-1-5
bande-mahadevapura-kere,8,True,1.1,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.8,100.0,100.0,2021,2021,jrc-gsw-1-5
bandekere,54,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bandenalasandra-lake,93,False,21.9,27.0,82.8,17.2,0.0,9.7,0.0,0.0,0.0,4.3,6.5,26.9,35.5,2.0,74.7,75.6,1988,2021,jrc-gsw-1-5
bandikodigenahalli-amani-kere,1337,False,22.0,20.0,72.9,27.1,23.3,3.3,24.9,0.0,0.0,1.3,2.6,9.6,1.3,6.6,66.7,1.6,1988,2021,jrc-gsw-1-5
bangalapet-lake,116,False,19.3,16.0,57.8,42.2,0.0,1.7,0.0,0.0,0.0,33.6,0.0,0.0,22.4,0.0,78.8,66.5,1988,2021,jrc-gsw-1-5
banhalli-lake,198,False,3.1,0.0,43.4,56.6,0.0,20.2,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.3,42.4,-55.7,1988,2021,jrc-gsw-1-5
bannamangala-n-kere,47,False,1.9,0.0,17.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,12.8,0.1,66.1,100.0,2004,2016,jrc-gsw-1-5
bannerghatta-lake,14,False,8.1,2.0,50.0,50.0,0.0,14.3,0.0,0.0,0.0,7.1,0.0,21.4,7.1,0.5,81.3,0.9,1989,2021,jrc-gsw-1-5
bannerghatta-lake-2,23,False,20.1,14.0,60.9,39.1,4.3,17.4,8.7,0.0,0.0,4.3,17.4,8.7,0.0,4.9,80.2,20.3,1988,2021,jrc-gsw-1-5
bannerughatta-kavalu-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bannerughatta-kunte,12,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bannerughatta-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
baradi-kere,299,False,24.0,24.0,81.3,18.7,0.0,50.2,7.7,0.0,0.0,12.4,0.0,3.7,3.3,3.9,63.0,7.7,1988,2021,jrc-gsw-1-5
bariga-mudinahalli-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
basammanahalli-kere,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
basapura-kunte,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
basavanagar-lake,13,False,3.3,0.0,30.8,69.2,0.0,7.7,0.0,0.0,0.0,0.0,0.0,23.1,0.0,1.4,71.8,63.2,1988,2021,jrc-gsw-1-5
basavanapalya-lake,9,True,16.3,11.0,77.8,22.2,0.0,22.2,0.0,0.0,0.0,0.0,0.0,55.6,0.0,2.7,77.3,59.4,1988,2021,jrc-gsw-1-5
basavanapura-kere,52,False,39.7,49.5,80.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,26.9,26.9,26.9,4.9,88.8,25.0,1992,2021,jrc-gsw-1-5
basavanapura-kere-2,24,False,13.0,12.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,29.2,41.7,0.7,69.5,-51.7,1989,2021,jrc-gsw-1-5
basavanapura-kunte1,12,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
basavanapura-lake,16,False,3.4,0.0,12.5,87.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,53.5,46.0,1988,2018,jrc-gsw-1-5
bashettihalli-kere,240,False,10.1,6.0,62.1,37.9,0.0,35.0,5.0,0.0,0.0,17.5,0.4,2.1,1.2,2.1,41.9,-8.3,1988,2021,jrc-gsw-1-5
bavikere-kere,66,False,28.3,16.0,54.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,25.8,15.2,13.6,3.8,88.8,66.3,1991,2021,jrc-gsw-1-5
bayappanahalli-lake,31,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
beemanakuppe-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
beesegowdan-a-katte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begihalli-govt-kere,15,False,38.5,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,33.3,6.7,8.4,79.2,47.9,1992,2021,jrc-gsw-1-5
begihalli-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begihalli-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kere,173,False,5.7,0.0,46.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,88.1,94.9,1993,2021,jrc-gsw-1-5
begur-kunte-1,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte2,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte4,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte5,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte7,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-kunte8,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
begur-lake,603,False,35.3,34.0,80.8,19.2,8.3,0.7,0.0,3.6,2.3,0.8,13.3,22.2,29.5,3.8,76.9,-20.1,1989,2021,jrc-gsw-1-5
beguru-kere,523,False,22.2,25.0,93.5,6.5,0.0,21.6,36.7,0.0,1.0,28.7,1.5,1.1,1.7,5.4,60.7,-29.1,1988,2021,jrc-gsw-1-5
belalu-kere,34,False,3.9,0.0,23.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.9,1.1,97.5,100.0,2015,2021,jrc-gsw-1-5
belathuru-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
belkere-lake,182,False,2.8,0.0,38.5,61.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.4,26.9,0.2,48.6,-35.2,1992,2021,jrc-gsw-1-5
bellandur-lake,4381,False,22.0,19.0,67.9,32.1,0.0,12.0,0.5,7.4,4.0,11.8,0.0,17.6,13.4,1.3,74.3,-15.8,1988,2021,jrc-gsw-1-5
bellekanahalli-kere,307,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bellekanahalli-kunte-2,40,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bellekanahalli-kunte1,41,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bellihalli-kere,72,False,16.0,5.5,51.4,48.6,0.0,5.6,1.4,0.0,0.0,1.4,9.7,31.9,1.4,3.4,70.5,75.5,1988,2021,jrc-gsw-1-5
belur-kunte,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
belur-nagasandra-kunte,14,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
benachikal-lake,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bendiganahalli-lake,93,False,13.4,10.0,58.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,33.3,0.3,73.7,81.8,1992,2021,jrc-gsw-1-5
benniganahalli-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
beratena-agrahara-lake,43,False,0.2,0.0,4.7,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,87.5,100.0,,,jrc-gsw-1-5
bettadasanapura-kunte1,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettadasanapura-kunte2,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettadasanapura-kunte3,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettahalli-kere,144,False,12.5,10.0,79.9,20.1,0.0,23.6,0.0,0.0,0.0,37.5,0.0,1.4,2.8,0.7,62.4,8.2,1988,2021,jrc-gsw-1-5
bettahalli-kere-2,80,False,38.1,44.0,82.5,17.5,21.2,36.2,6.2,7.5,1.2,10.0,0.0,0.0,0.0,5.2,76.2,11.5,1988,2021,jrc-gsw-1-5
bettahallikaval-lake,51,False,10.0,0.0,49.0,51.0,0.0,2.0,0.0,0.0,2.0,29.4,0.0,0.0,9.8,0.1,52.7,34.6,1988,2021,jrc-gsw-1-5
bettahalsur-kere,82,False,13.3,13.0,75.6,24.4,0.0,15.9,0.0,0.0,0.0,0.0,2.4,46.3,11.0,3.6,71.6,83.2,1988,2021,jrc-gsw-1-5
bettahalsur-kunte-1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettahalsur-kunte-2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettahalsur-kunte-3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettahalsur-narayanapura-kunte-newly-created,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bettakote-amani-kere,2226,False,17.0,8.0,66.7,33.3,2.9,8.4,26.2,0.4,0.5,4.9,2.4,8.4,11.8,4.3,63.9,-12.6,1988,2021,jrc-gsw-1-5
bettenahalli-lake,254,False,7.0,6.5,60.6,39.4,0.0,11.8,0.8,0.0,0.0,0.0,2.4,25.2,3.5,1.6,53.9,55.7,1988,2021,jrc-gsw-1-5
bettrayandoddi-lake,58,False,24.8,14.5,65.5,34.5,0.0,6.9,0.0,10.3,0.0,0.0,0.0,36.2,12.1,2.6,92.2,66.8,1988,2021,jrc-gsw-1-5
bhaaktarahalli-lake-2,11,True,0.4,0.0,9.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,31.0,33.0,1996,2013,jrc-gsw-1-5
bhadripura-lake,26,False,0.5,0.0,15.4,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,36.0,-67.2,1992,2001,jrc-gsw-1-5
bhairagaudanahalli-kere,76,False,7.4,3.0,52.6,47.4,0.0,21.1,0.0,0.0,0.0,7.9,0.0,6.6,17.1,1.0,51.4,-14.5,1988,2021,jrc-gsw-1-5
bhairanahali-lake-1,58,False,1.7,0.0,31.0,69.0,0.0,3.4,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,35.9,-15.5,1988,2021,jrc-gsw-1-5
bhairanahalli-5r,255,False,3.2,0.0,42.7,57.3,0.0,6.7,0.0,0.0,0.0,29.8,0.0,0.8,5.5,0.3,54.2,-62.4,1988,2021,jrc-gsw-1-5
bhairanayakanahalli,207,False,8.7,0.0,49.3,50.7,0.0,17.9,0.0,0.0,0.0,3.4,0.0,16.4,2.4,1.2,65.2,42.6,1988,2020,jrc-gsw-1-5
bhairanayakanahallipalya,88,False,4.9,0.0,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,21.6,0.4,49.2,93.1,1993,2021,jrc-gsw-1-5
bhairapur-lake,288,False,1.9,0.0,41.7,58.3,0.0,3.5,0.0,0.0,0.0,13.5,0.0,2.8,0.0,0.1,69.7,47.0,1988,2021,jrc-gsw-1-5
bhairasandrapalya-lake,220,False,6.0,0.0,38.6,61.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.9,29.5,0.1,48.9,0.3,1992,2021,jrc-gsw-1-5
bhairashettihalli-kere,127,False,6.1,0.0,49.6,50.4,0.0,29.1,0.0,0.0,0.0,6.3,0.0,3.9,3.9,1.3,46.3,31.9,1988,2017,jrc-gsw-1-5
bhairathi-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhairathi-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhairathi-kunte3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhairathi-kunte4,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhairathikhane-kere,32,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhaktarahalli-kere,301,False,3.9,0.0,15.9,84.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13.3,1.3,0.7,92.7,100.0,2008,2021,jrc-gsw-1-5
bhaktarahalli-lake,81,False,37.3,31.0,95.1,4.9,8.6,30.9,19.8,0.0,0.0,6.2,2.5,9.9,7.4,5.4,80.0,25.2,1988,2021,jrc-gsw-1-5
bhaktipura-kere,68,False,9.0,0.0,25.0,75.0,0.0,13.2,0.0,4.4,0.0,7.4,0.0,0.0,0.0,0.5,72.6,52.7,1988,2021,jrc-gsw-1-5
bhandarapura-katte,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhandarapura-kunte-2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhandarapura-kunte1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhattarahalli-kere,41,False,22.3,16.0,70.7,29.3,0.0,0.0,0.0,0.0,0.0,0.0,41.5,26.8,2.4,6.3,72.3,50.8,1990,2021,jrc-gsw-1-5
bhattarahalli-kunte,14,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bheemanakuppe-hosakere,455,True,15.3,0.0,27.0,73.0,10.8,3.5,3.3,5.5,0.2,2.6,0.7,0.2,0.2,2.3,82.2,-4.1,1988,2021,jrc-gsw-1-5
bheemanakuppe-kere,14,False,1.6,0.0,21.4,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,43.7,-66.0,1992,2020,jrc-gsw-1-5
bhimapura-kere,315,False,6.9,7.0,85.1,14.9,0.0,0.6,0.0,0.0,0.0,84.4,0.0,0.0,0.0,0.0,47.0,-44.3,1988,2021,jrc-gsw-1-5
bhimaravutanahalli-lake,147,False,38.4,38.0,81.0,19.0,8.2,12.2,27.9,0.0,0.0,3.4,2.0,25.9,1.4,6.4,77.1,40.2,1988,2021,jrc-gsw-1-5
bhimmanakuppe-govt-lake,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kere,48,False,20.4,18.5,54.2,45.8,0.0,31.2,0.0,12.5,0.0,0.0,0.0,8.3,2.1,3.0,70.8,2.4,1988,2021,jrc-gsw-1-5
bhoganahalli-kunte1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kunte2,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kunte3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kunte5,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhoganahalli-kunte6,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhov-palya-lake,40,False,15.6,7.5,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,40.0,2.5,4.3,76.9,63.1,1989,2021,jrc-gsw-1-5
bhovihalli-lake,42,False,3.5,4.0,73.8,26.2,0.0,4.8,0.0,0.0,0.0,0.0,0.0,35.7,4.8,0.7,94.1,98.5,2017,2020,jrc-gsw-1-5
bhujangadasana-amanikere-govt-lake,233,False,34.6,39.0,78.5,21.5,1.3,21.5,4.7,6.4,0.0,2.1,2.6,23.6,16.3,3.7,81.7,28.6,1988,2021,jrc-gsw-1-5
bhusandra-kere,34,False,7.2,0.0,29.4,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,1.0,81.1,75.4,1993,2021,jrc-gsw-1-5
bhutanahlli-lake,23,False,10.8,3.0,56.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,39.1,0.2,84.8,86.8,1992,2021,jrc-gsw-1-5
bhuthanahalli-kunte-1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhuthanahalli-kunte-2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhuthanahalli-kunte-3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhuthanahalli-kunte-4,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhuthanahalli-kunte-5,10,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bhuthanahalli-kunte-6,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bidaluru-kere,109,False,19.2,23.0,77.1,22.9,0.0,64.2,0.0,0.0,0.0,5.5,0.0,5.5,0.9,2.8,67.2,-12.5,1988,2021,jrc-gsw-1-5
bidaluru-kere-2,76,False,2.8,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,1.3,0.9,58.8,67.1,1993,2020,jrc-gsw-1-5
bidara-amanikere,972,False,10.4,7.0,78.6,21.4,3.6,26.0,2.8,3.9,0.2,41.8,0.0,0.0,0.3,1.9,59.0,-47.0,1988,2021,jrc-gsw-1-5
bidarahalli-kere,334,False,13.4,10.0,78.1,21.9,0.0,18.3,11.1,0.3,0.3,33.5,1.8,6.9,6.0,2.5,55.3,-25.1,1988,2021,jrc-gsw-1-5
bidareagrahara-kere,46,False,22.0,24.5,69.6,30.4,2.2,17.4,2.2,15.2,4.3,4.3,0.0,17.4,6.5,3.0,60.9,41.6,1988,2021,jrc-gsw-1-5
bidarena-agarahara-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bidarguppe-kere,202,False,2.5,0.0,45.5,54.5,0.0,0.0,0.0,0.0,0.0,23.8,0.0,1.0,14.9,0.0,31.0,31.3,1988,2019,jrc-gsw-1-5
bidarpura-lake,229,False,12.1,10.0,78.2,21.8,0.0,0.9,0.0,0.0,0.0,0.4,0.0,72.9,2.6,1.7,77.7,69.2,1992,2021,jrc-gsw-1-5
bidikere,469,False,9.0,5.0,62.7,37.3,0.0,30.9,0.2,0.0,0.0,29.9,0.0,0.2,0.0,1.0,48.8,8.4,1988,2021,jrc-gsw-1-5
bikasipura-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bikkanhalli-lake,176,False,0.3,0.0,5.1,94.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.1,3.4,0.0,42.8,11.0,,,jrc-gsw-1-5
bilekalli-kere,52,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bilekalli-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
bilijaji-kere,44,False,6.5,5.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.6,48.1,-15.9,1992,2021,jrc-gsw-1-5
billapura-govt-kere,50,False,2.3,0.0,26.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.2,56.2,50.8,1996,2019,jrc-gsw-1-5
