wbcId,miId,objectId,state,district,taluk,village,waterBodyTypeCode,waterBodyType,lat,lon,ruralOrUrban,enumerationDate,khasraNumber,ownership,use,inUse,nature,maxDepthWhenFull,storageCapacity,waterSpreadArea,encroached,photoUrl,remarks,uuid,districtNwic,districtIw,districtCode,subdistrictNwic,subdistrictCode,villageNwic,villageCode,source
1/12/002/000002/000025/001,5959028,567872,KA,BANGALORE URBAN,BANGALORE NORTH,GANIGARAHALLI,02,Tank,13.0863889,77.5061111,Rural,2022-05-11,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000025001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Ganigarahalli,612818,wbc-2017-18
1/12/002/000002/000025/002,5959032,567871,KA,BANGALORE URBAN,BANGALORE NORTH,GANIGARAHALLI,02,Tank,13.0902778,77.5138889,Rural,2022-05-11,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000025002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Somashetti Halli,612819,wbc-2017-18
1/12/002/000002/000027/001,5948762,567919,KA,BANGALORE URBAN,BANGALORE NORTH,LAKSHMIPURA,01,Pond,13.0333333,77.4694444,Rural,2022-05-03,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000027001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Lakshmipura,612804,wbc-2017-18
1/12/002/000002/000027/002,5959009,567920,KA,BANGALORE URBAN,BANGALORE NORTH,LAKSHMIPURA,01,Pond,13.0847222,77.5311111,Rural,2022-05-10,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000027002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Lakshmipura,612820,wbc-2017-18
1/12/002/000002/000028/001,5948768,567912,KA,BANGALORE URBAN,BANGALORE NORTH,KODIGEHALLI(PART),02,Tank,12.975,77.4694444,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000028001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Bbmp,276600,wbc-2017-18
1/12/002/000002/000028/002,5948770,567911,KA,BANGALORE URBAN,BANGALORE NORTH,KODIGEHALLI(PART),02,Tank,12.9680556,77.4591667,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000028002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Kannahalli,612824,wbc-2017-18
1/12/002/000002/000029/001,5948774,567948,KA,BANGALORE URBAN,BANGALORE NORTH,SEEGEHALLI,02,Tank,12.9855556,77.4497222,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000029001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Machohalli,612816,wbc-2017-18
1/12/002/000002/000029/002,5948775,567947,KA,BANGALORE URBAN,BANGALORE NORTH,SEEGEHALLI,02,Tank,12.9861111,77.4533333,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000029002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Machohalli,612816,wbc-2017-18
1/12/002/000002/000030/001,5948772,567902,KA,BANGALORE URBAN,BANGALORE NORTH,KANNAHALLI,02,Tank,12.9672222,77.4558333,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000030001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Kannahalli,612824,wbc-2017-18
1/12/002/000002/000030/002,5948773,567903,KA,BANGALORE URBAN,BANGALORE NORTH,KANNAHALLI,02,Tank,12.9594444,77.4597222,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000030002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Kannahalli,612824,wbc-2017-18
1/12/002/000002/000032/001,5959188,567955,KA,BANGALORE URBAN,BANGALORE NORTH,SONNENAHALLI,02,Tank,13.1997222,77.4975,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000032001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Sonnenahalli,612826,wbc-2017-18
1/12/002/000002/000032/002,5959199,567956,KA,BANGALORE URBAN,BANGALORE NORTH,SONNENAHALLI,02,Tank,13.1988889,77.4975,Rural,2022-05-14,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000032002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Sonnenahalli,612826,wbc-2017-18
1/12/002/000002/000033/001,5959191,567856,KA,BANGALORE URBAN,BANGALORE NORTH,CHALLAHALLI,02,Tank,13.2233333,77.4991667,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000033001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Challahalli,612827,wbc-2017-18
1/12/002/000002/000033/002,5959206,567857,KA,BANGALORE URBAN,BANGALORE NORTH,CHALLAHALLI,02,Tank,13.2233333,77.4988889,Rural,2022-05-14,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000033002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Challahalli,612827,wbc-2017-18
1/12/002/000002/000034/001,5959192,567880,KA,BANGALORE URBAN,BANGALORE NORTH,HANIYUR,02,Tank,13.2163889,77.515,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000034001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Haniyur,612828,wbc-2017-18
1/12/002/000002/000034/002,5959208,567879,KA,BANGALORE URBAN,BANGALORE NORTH,HANIYUR,02,Tank,13.2186111,77.5172222,Rural,2022-05-14,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000034002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Haniyur,612828,wbc-2017-18
1/12/002/000002/000036/001,5959303,567940,KA,BANGALORE URBAN,BANGALORE NORTH,NELLUKUNTE,02,Tank,13.2322222,77.5447222,Rural,2022-05-22,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000036001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kadathanamale,612831,wbc-2017-18
1/12/002/000002/000036/002,5959435,567939,KA,BANGALORE URBAN,BANGALORE NORTH,NELLUKUNTE,02,Tank,13.1530556,77.5966667,Rural,2022-05-26,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000036002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Nellukunte,612894,wbc-2017-18
1/12/002/000002/000037/001,5959173,567895,KA,BANGALORE URBAN,BANGALORE NORTH,KADATHANAMALE,02,Tank,13.2063889,77.5475,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000037001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Adde Vishwanathapura,612834,wbc-2017-18
1/12/002/000002/000038/001,5959114,567930,KA,BANGALORE URBAN,BANGALORE NORTH,MARASANDRA AMANIKERE,02,Tank,13.2233333,77.5544444,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000038001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Marasandra Amanikere,612832,wbc-2017-18
1/12/002/000002/000039/001,5959306,567958,KA,BANGALORE URBAN,BANGALORE NORTH,SURADENPURA,02,Tank,13.1997222,77.5658333,Rural,2022-05-22,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000039001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Suradenpura,612833,wbc-2017-18
1/12/002/000002/000040/001,5959301,567828,KA,BANGALORE URBAN,BANGALORE NORTH,ADDE VISHWANATHAPURA,02,Tank,13.1830556,77.5544444,Rural,2022-05-22,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000040001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Adde Vishwanathapura,612834,wbc-2017-18
1/12/002/000002/000041/001,5948777,567845,KA,BANGALORE URBAN,BANGALORE NORTH,BYANDAHALLI,02,Tank,13.0041667,77.4466667,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000041001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Byandahalli,612814,wbc-2017-18
1/12/002/000002/000043/001,5958965,567923,KA,BANGALORE URBAN,BANGALORE NORTH,MACHOHALLI,02,Tank,12.9916667,77.4694444,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000043001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Kachohalli,612817,wbc-2017-18
1/12/002/000002/000043/002,5959255,567924,KA,BANGALORE URBAN,BANGALORE NORTH,MACHOHALLI,02,Tank,13.0113889,77.4555556,Rural,2022-05-18,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000043002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Machohalli,612816,wbc-2017-18
1/12/002/000002/000047/001,5959457,567836,KA,BANGALORE URBAN,BANGALORE NORTH,BEGUR,02,Tank,13.1730556,77.6902778,Rural,2022-05-27,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000047001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bandi Kodige Halli,612917,wbc-2017-18
1/12/002/000002/000053/001,5959436,567885,KA,BANGALORE URBAN,BANGALORE NORTH,HOSAHALLI,01,Pond,13.1413889,77.6475,Rural,2022-05-26,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000053001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Chikkabanavaara,612909,wbc-2017-18
1/12/002/000002/000054/001,5948690,567842,KA,BANGALORE URBAN,BANGALORE NORTH,BILMARANAHALLI,02,Tank,13.1525,77.6386111,Rural,2022-05-01,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000054001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bilmaranahalli,612910,wbc-2017-18
1/12/002/000002/000055/001,5959422,567954,KA,BANGALORE URBAN,BANGALORE NORTH,SONNAPPANAHALLI,02,Tank,13.1580556,77.615,Rural,2022-05-26,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000055001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Sonnappanahalli,612911,wbc-2017-18
1/12/002/000002/000056/001,5959438,567946,KA,BANGALORE URBAN,BANGALORE NORTH,SATHNUR,01,Pond,13.1308333,77.6502778,Rural,2022-05-26,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000056001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Sathnur,612912,wbc-2017-18
1/12/002/000002/000057/001,5959194,567951,KA,BANGALORE URBAN,BANGALORE NORTH,SHANUBHOGANAHALLI,02,Tank,13.1816667,77.5330556,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000057001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Shanubhoganahalli,612843,wbc-2017-18
1/12/002/000002/000059/001,5959309,567957,KA,BANGALORE URBAN,BANGALORE NORTH,SREERAMANAHALLI,02,Tank,13.2058333,77.5522222,Rural,2022-05-22,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000059001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Adde Vishwanathapura,612834,wbc-2017-18
1/12/002/000002/000060/001,5959307,567945,KA,BANGALORE URBAN,BANGALORE NORTH,SADENAHALLI,02,Tank,13.1994444,77.5672222,Rural,2022-05-22,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000060001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Sadenahalli,612846,wbc-2017-18
1/12/002/000002/000063/001,5948651,567890,KA,BANGALORE URBAN,BANGALORE NORTH,ITTAGALLPURA,02,Tank,13.1583333,77.5416667,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000063001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Madappanahalli,612859,wbc-2017-18
1/12/002/000002/000063/002,5948652,567891,KA,BANGALORE URBAN,BANGALORE NORTH,ITTAGALLPURA,02,Tank,13.1694444,77.5402778,Rural,2022-04-30,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000063002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Ittagallpura,612849,wbc-2017-18
1/12/002/000002/000064/001,5948650,567866,KA,BANGALORE URBAN,BANGALORE NORTH,DIBBURU,02,Tank,13.1658333,77.535,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000064001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Dibburu,612850,wbc-2017-18
1/12/002/000002/000065/001,5948649,567913,KA,BANGALORE URBAN,BANGALORE NORTH,KOLUVARAYANAHALLI,02,Tank,13.1602778,77.5227778,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000065001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Koluvarayanahalli,612851,wbc-2017-18
1/12/002/000002/000068/001,5948634,567865,KA,BANGALORE URBAN,BANGALORE NORTH,DASENAHALLI,02,Tank,13.1538889,77.4683333,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000068001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Dasenahalli,612854,wbc-2017-18
1/12/002/000002/000069/001,5948642,567899,KA,BANGALORE URBAN,BANGALORE NORTH,KALENAHALLI,02,Tank,13.1463889,77.5063889,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000069001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Mathkur,612856,wbc-2017-18
1/12/002/000002/000069/002,5948645,567900,KA,BANGALORE URBAN,BANGALORE NORTH,KALENAHALLI,02,Tank,13.1466667,77.5063889,Rural,2022-04-30,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000069002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Mathkur,612856,wbc-2017-18
1/12/002/000002/000070/001,5948646,567933,KA,BANGALORE URBAN,BANGALORE NORTH,MATHKUR,02,Tank,13.1552778,77.5088889,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000070001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Mathkur,612856,wbc-2017-18
1/12/002/000002/000071/001,5959093,567921,KA,BANGALORE URBAN,BANGALORE NORTH,LINGANAHALLI,02,Tank,13.1588889,77.5236111,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000071001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Koluvarayanahalli,612851,wbc-2017-18
1/12/002/000002/000073/001,5959091,567925,KA,BANGALORE URBAN,BANGALORE NORTH,MADAPPANAHALLI,02,Tank,13.1486111,77.5458333,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000073001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Madappanahalli,612859,wbc-2017-18
1/12/002/000002/000074/001,5959090,567914,KA,BANGALORE URBAN,BANGALORE NORTH,KRISHNARAJAPURA,02,Tank,13.1413889,77.545,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000074001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Krishnarajapura,612860,wbc-2017-18
1/12/002/000002/000075/001,5959089,567936,KA,BANGALORE URBAN,BANGALORE NORTH,MYLAPPANAHALLI,02,Tank,13.1308333,77.535,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000075001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Mylappanahalli,612861,wbc-2017-18
1/12/002/000002/000076/001,5959088,567922,KA,BANGALORE URBAN,BANGALORE NORTH,LINGARAJAPURA,02,Tank,13.1280556,77.5466667,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000076001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Jarakbandekaval,612942,wbc-2017-18
1/12/002/000002/000078/001,5948623,567892,KA,BANGALORE URBAN,BANGALORE NORTH,IVAR KANDAPURA,02,Tank,13.1377778,77.4944444,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000078001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Ivar Kandapura,612864,wbc-2017-18
1/12/002/000002/000079/001,5948670,567884,KA,BANGALORE URBAN,BANGALORE NORTH,HESARAGHATTA,02,Tank,13.1433333,77.4841667,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000079001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Tank,999999,wbc-2017-18
1/12/002/000002/000080/001,5948631,567877,KA,BANGALORE URBAN,BANGALORE NORTH,GUDDADAHALLI,02,Tank,13.1413889,77.4602778,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000080001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Guddadahalli,612866,wbc-2017-18
1/12/002/000002/000081/001,5948625,567841,KA,BANGALORE URBAN,BANGALORE NORTH,BILIJAJI,02,Tank,13.13,77.4680556,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000081001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bilijaji,612867,wbc-2017-18
1/12/002/000002/000082/001,5948622,567910,KA,BANGALORE URBAN,BANGALORE NORTH,KODAGI THIRUMALAPURA,02,Tank,13.1155556,77.4916667,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000082001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kodagi Thirumalapura,612868,wbc-2017-18
1/12/002/000002/000085/001,5959087,567934,KA,BANGALORE URBAN,BANGALORE NORTH,MAVALLIPURA,02,Tank,13.1291667,77.5311111,Rural,2022-05-13,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000085001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Mylappanahalli,612861,wbc-2017-18
1/12/002/000002/000086/001,5948635,567852,KA,BANGALORE URBAN,BANGALORE NORTH,BYLAKERE,02,Tank,13.1047222,77.5263889,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000086001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bylakere,612872,wbc-2017-18
1/12/002/000002/000086/002,5948637,567850,KA,BANGALORE URBAN,BANGALORE NORTH,BYLAKERE,02,Tank,13.1105556,77.5330556,Rural,2022-04-30,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000086002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bylakere,612872,wbc-2017-18
1/12/002/000002/000086/003,5948640,567851,KA,BANGALORE URBAN,BANGALORE NORTH,BYLAKERE,02,Tank,13.1161111,77.525,Rural,2022-04-30,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000086003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bylakere,612872,wbc-2017-18
1/12/002/000002/000088/001,5948628,567904,KA,BANGALORE URBAN,BANGALORE NORTH,KASAGATTAPURA,02,Tank,13.1166667,77.5016667,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000088001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kasagattapura,612875,wbc-2017-18
1/12/002/000002/000088/002,5948629,567905,KA,BANGALORE URBAN,BANGALORE NORTH,KASAGATTAPURA,02,Tank,13.1097222,77.5061111,Rural,2022-04-30,2,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000088002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kasagattapura,612875,wbc-2017-18
1/12/002/000002/000089/001,5948608,567889,KA,BANGALORE URBAN,BANGALORE NORTH,HURALI CHIKKANAHALLI,01,Pond,13.1122222,77.4897222,Rural,2022-04-30,1,State WRD/State Irrigation,,No,Natural,,1,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000089001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Hurali Chikkanahalli,612876,wbc-2017-18
1/12/002/000002/000093/001,5948619,567916,KA,BANGALORE URBAN,BANGALORE NORTH,KUMBARAHALLI,01,Pond,13.1005556,77.4913889,Rural,2022-04-30,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000093001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kumbarahalli,612880,wbc-2017-18
1/12/002/000002/000094/001,5948620,567906,KA,BANGALORE URBAN,BANGALORE NORTH,KEMPAPURA,02,Tank,13.0972222,77.4936111,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000094001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Kumbarahalli,612880,wbc-2017-18
1/12/002/000002/000095/001,5948630,567898,KA,BANGALORE URBAN,BANGALORE NORTH,KALATHAMMANAHALLI,02,Tank,13.1022222,77.5197222,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000095001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Bylakere,612872,wbc-2017-18
1/12/002/000002/000096/001,5948633,567878,KA,BANGALORE URBAN,BANGALORE NORTH,GUNIAGRAHARA,02,Tank,13.1022222,77.5275,Rural,2022-04-30,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000096001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Medi Agrahara,612944,wbc-2017-18
1/12/002/000002/000097/001,5959433,567959,KA,BANGALORE URBAN,BANGALORE NORTH,TARAHUNASE,02,Tank,13.1844444,77.5913889,Rural,2022-05-26,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000097001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Tarahunase,612884,wbc-2017-18
1/12/002/000002/000098/001,5959429,567915,KA,BANGALORE URBAN,BANGALORE NORTH,KUDURAGERE,02,Tank,13.1833333,77.6194444,Rural,2022-05-26,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000098001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Byanahalli,612891,wbc-2017-18
1/12/002/000002/000099/001,5959424,567868,KA,BANGALORE URBAN,BANGALORE NORTH,GADENAHALLI,02,Tank,13.1941667,77.6172222,Rural,2022-05-26,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000002000099001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Yelahanka,7103,Gadenahalli,612886,wbc-2017-18
